pickup_latitude,pickup_longitude
40.71893474,-74.01685735
40.69668071,-73.95769862
40.66317001,-74.009272
40.68803165,-73.98546113
40.70928188,-73.99023762
40.71518537,-74.03387872
40.75574334,-73.9657997
40.6756567,-74.03757368
40.75981862,-73.98536986
40.75511712,-74.01245645
40.72750877,-74.0465042
40.74995157,-73.9935427
40.71695965,-73.99804485
40.70345126,-73.95997793
40.76228806,-74.02712061
40.66384811,-74.02426066
40.69039773,-73.96126022
40.71124583,-74.03860569
40.72838105,-73.96032472
40.74641806,-74.02351341
40.74189282,-74.02958006
40.68370321,-74.01466455
40.73428635,-73.98713807
40.69623798,-73.95782293
40.76079877,-74.03862575
40.70763742,-73.9638971
40.72826028,-74.03560992
40.69488085,-73.97840634
40.66964544,-74.00715573
40.66363459,-73.9849667
40.66955303,-74.0044052
40.66296353,-74.05161723
40.72934935,-74.00702075
40.6895609,-73.98349682
40.73980206,-73.99106471
40.70741701,-73.97273175
40.68723805,-74.00437642
40.70918764,-73.98655864
40.69331501,-74.01662672
40.69963374,-73.98672421
40.70821839,-73.97361788
40.72516735,-73.96271478
40.73958478,-74.04098234
40.70030721,-74.01853891
40.67587995,-73.97351808
40.70645811,-73.99795073
40.69807988,-74.01547396
40.76196443,-73.96107857
40.72183551,-74.02670932
40.70435448,-74.00224516
40.72693221,-73.95672192
40.66979457,-74.00968803
40.71094543,-73.95757066
40.69868231,-73.96024593
40.76116812,-74.0526782
40.71193154,-74.05133419
40.72729558,-73.9565919
40.74655779,-73.97953727
40.68941311,-74.00303126
40.71185068,-73.97805652
40.68291745,-74.00869512
40.76033836,-73.97836232
40.67989317,-73.96965199
40.71253587,-74.0059402
40.76231415,-73.99310724
40.69684198,-74.02410781
40.75140211,-73.95757811
40.75356772,-74.05596031
40.66498767,-74.03189537
40.74100151,-74.02620838
40.66382925,-73.96121133
40.70399021,-74.0345395
40.68594418,-74.03833608
40.67706823,-74.009629
40.74509639,-73.97194183
40.6911894,-74.01415435
40.71806674,-74.04588891
40.69135889,-74.03261506
40.66906537,-73.95687502
40.75282156,-73.97912761
40.66980199,-73.97134833
40.68466439,-74.01305867
40.7221074,-73.97513186
40.74926276,-74.00329697
40.75491055,-74.04429675
40.69124217,-73.97580023
40.75334807,-74.03338482
40.73182743,-74.04585091
40.73475819,-73.97687415
40.66538272,-74.01326984
40.75992919,-74.05033594
40.74644504,-73.95763953
40.67316162,-74.03050932
40.67469242,-74.00618628
40.68887394,-74.02324882
40.73826477,-74.04656406
40.6926075,-73.98570075
40.76190267,-73.98552349
40.66837024,-73.98286779
40.72209146,-73.96989843
40.69881925,-74.03196709
40.69322115,-74.03027403
40.71458814,-74.00369891
40.68134034,-74.03775604
40.7561923,-74.04992803
40.66716363,-73.95776807
40.6735092,-73.9595929
40.66437998,-73.96740673
40.66473497,-73.98867472
40.74661272,-73.95756031
40.71378518,-73.99007435
40.69208779,-74.04370913
40.690991,-74.01041319
40.6866257,-74.00024559
40.71260748,-73.99892289
40.67882387,-74.01734776
40.69243269,-74.01598029
40.71853338,-73.99987832
40.6720503,-73.9769511
40.70622879,-73.98258089
40.71719381,-73.9685377
40.66652438,-74.00983168
40.71190155,-73.96528448
40.71855806,-74.00665381
40.73820891,-74.02694097
40.66714828,-73.96344678
40.67128561,-74.00915279
40.6730836,-74.04937836
40.68996817,-73.97983261
40.73364867,-74.00004911
40.70790397,-73.98430113
40.68164385,-73.99303148
40.6705727,-73.96128047
40.70979048,-74.01782565
40.69181887,-73.95692139
40.69977341,-73.99833235
40.69219594,-73.95962701
40.71731319,-74.05225624
40.69686179,-73.98086689
40.7161237,-74.01997426
40.72668884,-74.00405647
40.67366969,-74.03713869
40.73448487,-74.05214292
40.71649691,-74.02196741
40.7280148,-73.97073566
40.75334378,-73.97165242
40.67289858,-74.03979057
40.75446897,-74.02216008
40.70312508,-74.03120844
40.67003317,-73.98212993
40.68246263,-73.96825319
40.66687352,-74.04009473
40.71150441,-73.97092437
40.75707706,-73.99958852
40.7252358,-74.04607785
40.74398001,-73.98063318
40.73921451,-73.99062791
40.67385302,-74.00244991
40.72546972,-74.02639087
40.70250364,-73.96447282
40.67484639,-74.03672281
40.7555797,-74.02387809
40.7336526,-74.04790665
40.73519544,-74.02920957
40.75076288,-74.05269193
40.70703219,-73.99257275
40.7104174,-73.98557383
40.74438385,-74.02695336
40.69792927,-74.03000813
40.67714553,-74.01324187
40.73128909,-74.01042309
40.75531925,-74.00520119
40.74104002,-74.05516387
40.76211613,-73.95704558
40.69007706,-74.04323661
40.74036375,-74.04720806
40.69029675,-73.97212373
40.74867893,-74.00815285
40.75786252,-74.01305797
40.69016982,-73.96442017
40.7578919,-73.95856312
40.73580695,-73.97771735
40.75919413,-74.02234761
40.73767403,-74.01749103
40.71347105,-74.03689183
40.66306581,-73.99960024
40.74743272,-73.96125709
40.74403662,-74.00087403
40.68886215,-73.97931277
40.70225031,-73.97706329
40.67975643,-74.0293377
40.66694466,-74.05093266
40.71509161,-74.03165032
40.67007625,-74.00311051
40.68876713,-74.03826899
40.74132308,-74.03485476
40.74807808,-74.00482423
40.71128105,-74.04455796
40.68656092,-74.05539861
40.73762679,-74.01719587
40.70531992,-74.00324963
40.726844,-74.00921486
40.71815418,-73.98988287
40.68722904,-74.02117345
40.6966901,-74.03596197
40.72451985,-74.03223588
40.70141792,-73.99932263
40.69611127,-73.96659311
40.75238936,-73.95974465
40.76265599,-73.96155841
40.74663047,-73.97834828
40.67521796,-74.00158969
40.72417785,-73.97988449
40.72015472,-73.97043533
40.67980353,-73.98364394
40.6938889,-74.02685498
40.69744646,-73.96053604
40.73864232,-74.03267189
40.69681197,-74.05031937
40.66936827,-74.05212057
40.73917181,-74.02106521
40.68074155,-74.04065575
40.70008921,-74.02319407
40.73349436,-74.03955629
40.73307184,-74.00113448
40.75262375,-73.96308782
40.69471173,-74.02502856
40.67873055,-73.99752804
40.709254,-74.01531747
40.69845135,-74.04025926
40.69888542,-74.03916919
40.71243466,-73.95644974
40.67090656,-74.0000608
40.66872193,-73.96984809
40.76083,-74.0559505
40.70383797,-74.05369694
40.75192167,-73.97888596
40.72120083,-73.99059725
40.70434359,-74.05405073
40.66585644,-74.04841573
40.73785756,-74.05463454
40.74463149,-74.0194251
40.71091415,-74.03570406
40.69551807,-74.03145826
40.70406159,-74.04383635
40.73592431,-73.99009453
40.72844019,-74.01161036
40.72957149,-74.05492721
40.72479176,-73.95878413
40.67692374,-74.05194273
40.6922544,-73.98427188
40.7014341,-73.96925132
40.70369754,-73.97160674
40.71106079,-74.05452603
40.74827061,-74.03678169
40.71914526,-73.98312644
40.75245288,-73.99245265
40.74002016,-73.98673275
40.7428007,-74.0043691
40.75869463,-73.97793436
40.67241384,-74.02366116
40.6760757,-74.00361307
40.68926186,-73.97403014
40.72842457,-74.04871238
40.66335167,-73.97639148
40.7621131,-73.97369901
40.69196884,-73.98726548
40.70140346,-74.021224
40.75096178,-73.9989114
40.73118124,-74.0082083
40.70951498,-74.03290282
40.66478902,-74.04840882
40.66339554,-74.00339542
40.71487163,-74.01282107
40.7375055,-74.0263778
40.67845093,-73.99811133
40.74505594,-73.96840259
40.69132146,-74.02237037
40.7443652,-74.01018409
40.69467002,-73.95610666
40.75175893,-73.99701105
40.68170295,-74.02712608
40.69743925,-74.05532898
40.7555638,-74.04340343
40.76184464,-73.9874086
40.74475565,-74.03364878
40.72557102,-73.97996193
40.70798913,-73.98872559
40.71075791,-74.0343689
40.73878099,-73.9998732
40.66853442,-74.03989568
40.70029437,-73.97169761
40.76211201,-74.04724262
40.75719392,-73.96609025
40.72516017,-73.96595123
40.66913275,-74.0545664
40.7017737,-74.02871363
40.67013865,-73.99471217
40.69306361,-74.0186221
40.68209433,-73.97555162
40.71892962,-73.98797946
40.68288392,-73.98441538
40.75408907,-73.97184169
40.70161072,-74.00684312
40.73533985,-74.04824612
40.74776585,-74.00933027
40.73154668,-73.99725919
40.75973137,-73.97287253
40.72589342,-73.98144256
40.75455537,-73.98073409
40.72806228,-74.02675838
40.75552485,-74.02577822
40.71492928,-73.99208749
40.67657036,-74.01383253
40.74245668,-73.99717805
40.69210812,-74.01757951
40.70395103,-74.01777312
40.74592356,-74.02931095
40.76271825,-73.981539
40.67437517,-74.04580071
40.72294595,-74.00160539
40.74028226,-74.02666262
40.73884162,-73.98437269
40.70885867,-74.03033009
40.67450643,-73.99186679
40.70324941,-74.00244188
40.74787513,-73.97436342
40.6779686,-73.97788483
40.67990668,-73.97177679
40.71459011,-73.98846794
40.75486309,-73.98292381
40.71199523,-73.97808869
40.73053685,-74.03665214
40.73981287,-73.96719498
40.66466127,-73.9704006
40.75465668,-74.03182124
40.68303111,-73.96691311
40.70195278,-74.00415823
40.72205347,-73.9816617
40.72407861,-74.00223863
40.67766323,-73.99583744
40.68225459,-73.96518837
40.72122645,-73.98280162
40.74437413,-73.97385241
40.73591146,-74.04835903
40.74098129,-73.99343014
40.72452436,-73.96203399
40.73983916,-73.99780027
40.68691108,-73.95970451
40.75755356,-74.04124604
40.72487697,-74.05534171
40.75005761,-74.00657409
40.75316407,-73.96582942
40.700979,-73.96121268
40.6632047,-73.99192395
40.7466707,-74.01633083
40.75087239,-73.9726541
40.69286998,-73.9903546
40.7386312,-73.99539174
40.68828065,-74.05178632
40.75064283,-74.04343791
40.73799463,-73.97536299
40.66814078,-74.01837932
40.69109762,-74.03848808
40.68455199,-74.04225943
40.74365952,-74.02843091
40.68533294,-74.05126594
40.7554699,-74.00675552
40.71988788,-74.0428798
40.74104137,-73.99018819
40.67213794,-74.03958418
40.70862863,-74.01575353
40.73877385,-73.97041117
40.75529074,-74.01520698
40.74197969,-74.03683932
40.69575165,-74.01585085
40.70424816,-74.02993349
40.76083474,-73.95966791
40.75010259,-73.98254243
40.66312074,-73.96201983
40.67369666,-73.97493942
40.73126042,-74.02925874
40.73377198,-73.96874707
40.6837324,-74.01755497
40.67846307,-73.9568544
40.70830419,-74.02322952
40.73854881,-74.03557761
40.75284249,-73.96579787
40.67730529,-74.00190715
40.72894346,-73.96902625
40.73794837,-73.98955939
40.70445158,-74.05099042
40.7563518,-74.01494723
40.69229279,-74.02329278
40.70625696,-74.03078871
40.69705834,-74.03208752
40.70391932,-73.98281951
40.68354772,-74.03824811
40.67312097,-74.03289566
40.70061172,-74.00033798
40.69527196,-74.01218423
40.71138609,-73.99271153
40.74725348,-74.03741948
40.69349469,-74.04621736
40.71335588,-74.02234106
40.74646639,-74.01293738
40.73816464,-73.99483912
40.73887594,-74.0532885
40.69695943,-74.04177537
40.70825419,-74.03178907
40.67993296,-74.01071656
40.72427824,-74.04521521
40.72828747,-73.98165126
40.69730872,-73.97830002
40.69506666,-74.05242244
40.70087582,-73.99086618
40.71929409,-74.00241924
40.69166642,-73.99367014
40.69744591,-73.97010307
40.71161437,-74.00840191
40.67202165,-74.00918955
40.7468693,-74.02464146
40.7191857,-74.00638879
40.71224764,-73.97478803
40.7337259,-73.99821958
40.68878643,-74.00295663
40.67197946,-74.03376596
40.75277367,-73.99054043
40.75570939,-74.01636564
40.68430984,-74.00984499
40.67178075,-74.0116253
40.70051333,-74.03396114
40.6772073,-74.02639703
40.72497909,-74.03180738
40.70982146,-73.96830856
40.7406241,-74.00712509
40.71168055,-74.02244834
40.68302846,-74.05196218
40.69718191,-73.99065218
40.75464363,-74.02152233
40.6813557,-73.98513659
40.73389024,-74.03529532
40.74399801,-73.96721433
40.75894686,-74.00551461
40.68644846,-73.99002403
40.71771886,-74.04036224
40.69687299,-73.96779502
40.69486845,-74.00854687
40.72032167,-74.02960771
40.6940926,-74.00860113
40.76245766,-74.02771567
40.72941025,-73.95860494
40.68093749,-73.98809957
40.72188414,-74.03759167
40.726263,-73.98335389
40.75620428,-74.04294702
40.71866158,-74.0217579
40.66555462,-73.96437474
40.73484008,-74.0212003
40.69615913,-74.04628804
40.74226024,-74.02188117
40.67834514,-73.98515327
40.69002615,-74.02684891
40.73973814,-73.96813687
40.75705943,-74.00195159
40.68638815,-74.02727318
40.75568261,-73.97291386
40.66480955,-73.99638655
40.75662458,-74.04062465
40.67425309,-73.95753423
40.69676916,-73.99048594
40.69547708,-74.04314181
40.72850405,-74.00583685
40.76174449,-74.04727364
40.72540035,-73.96431892
40.70001771,-74.042408
40.66291816,-74.02675082
40.72482172,-74.01493015
40.67273505,-74.04978349
40.69391255,-74.00183006
40.6894789,-73.96601781
40.66613246,-73.98697948
40.72127025,-74.05201408
40.73160739,-74.03684038
40.7011628,-74.03379779
40.69260703,-73.99382813
40.69158405,-73.99863171
40.7228319,-73.99625652
40.7328329,-73.99741401
40.72320475,-73.96516971
40.71092417,-73.98729948
40.67086079,-74.04860028
40.66834371,-73.97995989
40.67802748,-74.02494829
40.74937236,-74.00295099
40.72846963,-73.97833072
40.73335237,-74.05459681
40.7454853,-74.00922068
40.69875852,-73.9998264
40.71248449,-73.958932
40.73258228,-74.02557267
40.74260981,-74.04786466
40.73961128,-73.98344591
40.72419203,-73.97770403
40.72142218,-74.02456288
40.73480091,-74.00127597
40.74376344,-74.01732881
40.67638481,-73.99285509
40.67334507,-74.04963452
40.70562131,-74.03324789
40.66973473,-73.96677334
40.70194385,-74.016432
40.74048059,-73.9601698
40.68202046,-73.99802878
40.68058137,-74.04183708
40.67141,-74.04167298
40.69934163,-74.01534272
40.75699255,-74.03182573
40.68080064,-74.04856439
40.69850925,-74.00367497
40.72762472,-73.96956879
40.66286685,-74.01553865
40.73040537,-74.01070077
40.73642796,-73.98847553
40.70054436,-73.98924432
40.67865582,-74.02392459
40.6647879,-73.98824166
40.72869718,-74.00361002
40.72702903,-73.99402012
40.72366887,-73.97276065
40.73984775,-73.98859322
40.73946498,-73.98740569
40.758102,-73.99750503
40.73418257,-74.01290929
40.70711359,-74.02341551
40.69481486,-74.00015645
40.71003565,-74.03544389
40.70561593,-74.03752727
40.75557099,-74.03953926
40.66595076,-73.96643939
40.76209323,-74.04907388
40.70094933,-73.95940845
40.75483071,-74.03233383
40.72837244,-73.98452249
40.7621295,-73.98671279
40.67380774,-74.00032265
40.75244765,-73.98214279
40.66623495,-73.99631835
40.67581507,-74.04879396
40.72046221,-73.98311542
40.66964267,-74.03583188
40.67154122,-73.98836311
40.74798676,-74.00020435
40.71537468,-73.96533531
40.73450906,-74.0010113
40.7542071,-73.96512635
40.70438288,-73.98419104
40.69656313,-73.96727279
40.76264714,-74.01713856
40.67763014,-74.01764181
40.72695077,-74.0142048
40.66573481,-74.01992729
40.66665171,-74.04059481
40.68638313,-73.96069952
40.66738991,-73.98320115
40.75376138,-74.05366267
40.66768586,-74.03321315
40.76044085,-73.96963528
40.66961364,-74.02367412
40.71807605,-74.00060803
40.70550441,-74.043018
40.74400898,-73.98328078
40.66903811,-73.99907467
40.72226499,-74.05070344
40.71189083,-74.02812089
40.74782025,-73.98448397
40.67237906,-74.0321281
40.70304847,-73.98582475
40.74323568,-74.01222606
40.71138988,-74.05259371
40.71856994,-73.98856148
40.6989078,-73.97400168
40.69116779,-74.02120332
40.67658214,-74.0476518
40.69028795,-73.9578243
40.73362542,-73.98496287
40.67493425,-74.04266058
40.69153281,-74.01644251
40.69642063,-74.02550948
40.70788669,-73.96304732
40.66855644,-73.97964102
40.70066294,-74.05340254
40.6709916,-73.9571394
40.69172434,-73.96890378
40.67408611,-73.99003643
40.70099005,-74.05090046
40.75917239,-73.97948427
40.74811433,-73.9744072
40.69014602,-73.97754086
40.75313359,-74.02394455
40.69256849,-74.00312983
40.69542534,-73.99816454
40.67500247,-73.95750336
40.68450436,-74.02997509
40.68458302,-74.02857433
40.75763189,-73.95675043
40.74845123,-74.04835654
40.74053909,-74.00506007
40.70206095,-73.99213009
40.72681356,-74.00016726
40.67827348,-73.97107211
40.69699974,-73.99347336
40.70330287,-74.04717017
40.66803795,-73.97910281
40.72825497,-73.96857507
40.71254765,-73.95876721
40.66635993,-73.99403501
40.75800571,-74.05301503
40.71477948,-74.01429833
40.68419058,-74.05432093
40.75090548,-74.0389914
40.75653777,-74.033027
40.67677452,-74.01931483
40.73115476,-74.03625057
40.67502886,-73.99236805
40.70770883,-73.98879725
40.74943888,-74.02426922
40.68793835,-73.96396943
40.70320573,-74.00176686
40.70251825,-74.00480821
40.67976168,-74.01194553
40.72802887,-74.03159718
40.69414971,-73.9649787
40.73504012,-73.98749235
40.73336333,-74.00900471
40.72089674,-73.98601417
40.72032593,-73.96061274
40.70014628,-74.04178834
40.66390419,-73.97142541
40.71217786,-74.0237982
40.67421746,-74.01984195
40.73347373,-74.02408813
40.69763927,-74.0045001
40.66744764,-73.99414488
40.74906176,-74.01171213
40.70627394,-73.9935909
40.69778103,-73.97007957
40.67789605,-74.02515672
40.73610362,-73.97475695
40.68311725,-73.97168189
40.73651111,-74.03084721
40.72099238,-74.01917492
40.68727875,-74.05537275
40.72447819,-73.98358812
40.72081153,-74.05290077
40.68530419,-74.02250764
40.67421994,-74.04616214
40.75821815,-74.05226873
40.73025566,-74.03168002
40.72069266,-74.00335036
40.76227177,-73.9734222
40.75512358,-73.96253592
40.70761138,-74.05431241
40.66356925,-73.96536097
40.73472893,-73.97397419
40.76074332,-74.00170619
40.68421286,-73.97029882
40.66734915,-74.00438597
40.73841461,-74.01341112
40.66447636,-73.99782429
40.66948882,-73.97885135
40.68510293,-74.01133433
40.69970047,-74.05298842
40.66590286,-74.0154273
40.6732189,-74.04763495
40.73379039,-74.0085839
40.743186,-73.97317441
40.75277441,-73.96173771
40.7608848,-73.99402987
40.7164587,-73.99219148
40.70465688,-74.0545217
40.76062098,-73.99583769
40.69442249,-74.037602
40.69475708,-73.99512547
40.70977861,-74.0203718
40.75599385,-74.00368127
40.71956249,-74.02125031
40.75187211,-74.04512927
40.68261614,-73.98168647
40.68239735,-74.02807139
40.7190806,-73.98093704
40.71947024,-74.03220021
40.71702511,-73.99870343
40.69115323,-73.99599905
40.71778735,-74.01676727
40.72801103,-74.04805023
40.70879551,-74.034127
40.76153187,-74.02179172
40.68989593,-74.039322
40.70675321,-73.97781665
40.71955988,-74.04695733
40.68750356,-74.03536166
40.74548444,-73.9857893
40.70334232,-74.00932966
40.68652167,-74.0111174
40.68105413,-73.98085201
40.74119552,-74.05382034
40.72970935,-73.96293941
40.68493541,-73.97136629
40.72144464,-74.02270143
40.68987639,-74.02405247
40.69106685,-74.01920375
40.68433294,-73.98820858
40.71106494,-74.00588604
40.72889079,-73.96245616
40.69833194,-73.98278041
40.67134346,-74.02650573
40.68500589,-73.96441828
40.75479646,-73.97279532
40.70288906,-73.96415347
40.74144878,-74.00793997
40.67572174,-73.9919589
40.67312085,-73.98880793
40.75317695,-73.97284189
40.68165283,-74.03364302
40.66360949,-74.014558
40.69534597,-73.97496611
40.70356042,-74.00410116
40.71100184,-74.05418016
40.7508706,-74.00049066
40.66523991,-74.04439484
40.73891918,-74.05130633
40.73428596,-74.03932489
40.73463043,-74.03144359
40.6824888,-73.98452032
40.72437827,-74.00080746
40.68766155,-73.98041298
40.73976059,-74.03067809
40.73551852,-73.96715758
40.73559633,-73.98153829
40.71058929,-73.97976
40.73142714,-74.03062099
40.72094778,-73.96945865
40.67886786,-74.04414935
40.71475925,-74.02584942
40.72999497,-74.02823142
40.72859846,-74.04408095
40.66558345,-73.98739196
40.66607766,-73.9912304
40.72081273,-74.00375347
40.71564301,-74.01990694
40.72160963,-74.04609202
40.72529747,-73.99153111
40.68344181,-73.99783235
40.75048241,-74.00941951
40.67206988,-74.02552006
40.67594393,-73.99933396
40.75982956,-73.97159702
40.7225854,-73.96747883
40.67745746,-74.0491806
40.66926358,-74.05359219
40.71577094,-74.00816324
40.70251691,-74.03229406
40.70816354,-73.97167848
40.7494936,-74.01967099
40.75580396,-74.00407658
40.69689247,-74.03998774
40.75322449,-73.96736248
40.74970157,-73.97519751
40.68864976,-73.98418013
40.75267798,-74.05555585
40.68305206,-73.98090597
40.71130467,-74.03450668
40.75677505,-74.0304204
40.6662517,-74.04052057
40.72141427,-74.01648638
40.72197096,-74.03228776
40.76065754,-74.03640382
40.72723596,-73.96676686
40.71374856,-74.01225527
40.70270898,-74.04864004
40.70697813,-73.98536001
40.69902482,-73.99813571
40.72001999,-74.01784586
40.71568093,-74.03540501
40.69372875,-74.04602472
40.67426994,-73.96535151
40.76229221,-74.03323892
40.68631752,-74.00469576
40.69784508,-73.99717192
40.72769606,-74.02536534
40.66728135,-74.04405286
40.71030938,-73.98479499
40.70773664,-74.0166959
40.70999252,-73.97047171
40.67934025,-73.96533511
40.68232212,-74.05146412
40.71919654,-74.03900048
40.71301067,-73.99812163
40.71703889,-74.00188902
40.70060959,-74.0094972
40.70082502,-73.97396227
40.66997355,-74.04435224
40.68207653,-74.02797316
40.73448262,-74.05230121
40.73118013,-74.00752969
40.67560103,-74.05590752
40.66427188,-74.04624322
40.68030939,-74.00512739
40.67391217,-73.96103268
40.69545541,-74.05225316
40.68138169,-73.99695365
40.6872605,-74.0088497
40.74422743,-73.96798855
40.74628099,-73.97496151
40.74987954,-73.99029806
40.70815264,-73.96877186
40.72893476,-74.0470977
40.67940827,-73.95857719
40.70800186,-74.04915632
40.74855096,-73.98959529
40.67912725,-74.0280759
40.75817348,-74.04073256
40.68919134,-73.97178172
40.68286669,-74.03663139
40.71899082,-73.99628483
40.67953826,-74.03688093
40.70906666,-74.03359276
40.7187676,-73.97207993
40.69722595,-73.96603494
40.73906953,-73.98010969
40.73947089,-73.96105567
40.66689587,-74.03350068
40.73191266,-74.05002577
40.74300476,-73.98101003
40.67845959,-73.97525789
40.73514367,-73.99173586
40.70173389,-73.99284593
40.75819243,-74.01780912
40.72923453,-74.04225516
40.70046659,-74.01102449
40.71361952,-74.00163875
40.68418457,-74.02009447
40.71552784,-73.98199415
40.74241536,-74.03931284
40.70835931,-73.98171859
40.72967155,-73.9739977
40.70999843,-73.97033274
40.73514385,-73.96293846
40.75610475,-73.96062882
40.75435776,-74.03470917
40.66772695,-74.01112388
40.75890911,-74.05189421
40.74776622,-74.04442201
40.67762071,-74.05443654
40.67555653,-73.98439837
40.71998607,-74.02451245
40.71504945,-74.01336771
40.72230184,-74.05149581
40.69117847,-73.96816347
40.71289208,-74.04246389
40.72576098,-74.00333676
40.75218557,-73.97331483
40.69141485,-74.02894632
40.70627604,-73.99159312
40.69681796,-74.00739178
40.69213219,-74.03445245
40.72237625,-74.01421831
40.7020689,-74.04122131
40.7162019,-73.972233
40.71102209,-74.05550347
40.70713507,-73.96270616
40.72131484,-73.99179006
40.75810027,-74.02454176
40.72587736,-74.00767359
40.66502793,-74.01565345
40.73811146,-73.99496239
40.69328164,-74.01206788
40.67106679,-73.96527284
40.72715927,-73.97563548
40.72550209,-73.98603212
40.73558142,-74.03810482
40.73063715,-73.9747561
40.74876233,-73.97528299
40.73413876,-74.00597529
40.68250916,-73.97055845
40.73636652,-74.05055609
40.67151153,-74.02118636
40.71951628,-74.04693245
40.73596183,-74.05473241
40.74229951,-73.99686792
40.69705102,-73.98029126
40.71055927,-74.01864854
40.67824424,-74.04409131
40.75626698,-74.02904333
40.72616444,-74.03064261
40.70447304,-74.01580591
40.75755325,-73.97608424
40.73821214,-74.03096849
40.71043661,-74.0418665
40.72661528,-74.04952107
40.69473504,-73.95683788
40.75387184,-74.0408747
40.74447476,-74.01013365
40.70206273,-74.01121618
40.67154997,-73.95955209
40.72403523,-73.99757442
40.72732857,-74.04952658
40.66546036,-73.97849442
40.69455616,-74.03496115
40.76123626,-74.02116386
40.76198498,-73.98910766
40.70787635,-73.96324316
40.71763614,-73.97317599
40.68053486,-73.95941509
40.69832589,-74.03770474
40.70798517,-74.01019303
40.74115088,-73.98213162
40.66911036,-74.05542906
40.73642995,-74.05154021
40.72028568,-73.98663531
40.72208266,-73.99726214
40.67622526,-73.98054475
40.75900443,-74.00741615
40.70122994,-73.9916926
40.68927056,-74.01414323
40.71490723,-74.00893311
40.68378445,-74.02168495
40.6955665,-73.98897925
40.70813361,-73.96669719
40.7187337,-73.98606214
40.69655,-74.04034703
40.69425841,-74.04875234
40.75534496,-73.99266959
40.68162045,-74.01830045
40.70260364,-73.99968751
40.6873927,-73.99755747
40.76268958,-74.01616647
40.72902522,-73.97686749
40.70107565,-74.02610076
40.72453043,-74.02995406
40.69654301,-74.00121796
40.76005986,-74.03961283
40.67227434,-73.97069087
40.72582125,-73.98076002
40.67520593,-73.97014583
40.72020917,-74.00719471
40.76170217,-74.00805788
40.71231778,-73.9620798
40.66928641,-74.02927552
40.75866525,-74.04998052
40.66707656,-74.02441368
40.68684965,-74.02470557
40.67174837,-74.01649288
40.69228086,-74.02921646
40.67217901,-74.05503805
40.73997057,-73.99550235
40.75395515,-74.05087339
40.72861391,-74.021939
40.68733144,-74.03336879
40.71233637,-73.9670569
40.72482179,-74.03619002
40.73651575,-73.96008553
40.72761364,-74.01426621
40.74455363,-73.95959419
40.66443683,-74.05345728
40.76155403,-74.00524895
40.72734922,-74.03158228
40.74969248,-74.01724152
40.69591796,-73.99712074
40.73778985,-73.97628332
40.6850843,-74.02483992
40.67427925,-74.02641842
40.71077687,-74.00545499
40.75481755,-73.96776176
40.71490758,-73.97518989
40.68690351,-74.04167833
40.75313274,-74.04826085
40.71961134,-73.96578405
40.75325821,-73.96559642
40.69609311,-74.02982982
40.75547146,-73.99871413
40.73968865,-74.01084299
40.67097662,-73.97062379
40.76216053,-74.02875894
40.68901553,-74.03305583
40.70265824,-73.96122283
40.7435711,-74.04401659
40.69065162,-73.97159355
40.7285724,-73.96414671
40.74027293,-74.0379228
40.7535476,-73.9787607
40.70568672,-74.00768971
40.75773833,-74.02224171
40.66742817,-74.0333083
40.72009995,-74.04237653
40.69325269,-74.05238234
40.68605459,-73.98935242
40.69031796,-74.00875527
40.71897962,-74.04076583
40.71281222,-73.96710711
40.68238105,-74.03390774
40.67947448,-74.00769566
40.75913839,-74.0419099
40.70648517,-74.03684075
40.72403649,-73.99091887
40.67962069,-73.96821333
40.6788504,-74.03979655
40.75479608,-74.0443945
40.71137342,-74.04946135
40.68078146,-74.02810408
40.70710945,-74.03247416
40.75489794,-74.01917129
40.67501833,-74.0078019
40.72828296,-73.98969066
40.75093378,-74.00084748
40.71250173,-74.00304929
40.72861368,-73.99188401
40.66560428,-74.02431963
40.74117998,-73.98931964
40.69434045,-74.02556397
40.70727112,-74.05485809
40.66345305,-74.04696292
40.70382478,-74.00286391
40.74906668,-73.99323583
40.69223318,-74.01811674
40.70392179,-73.97382244
40.75674153,-74.0100262
40.6809119,-74.03706762
40.69874896,-74.01782986
40.7011794,-74.02502601
40.71438896,-74.03473788
40.70735425,-74.04927563
40.71280234,-73.95959968
40.75361677,-74.03905464
40.70572989,-74.0356182
40.75647629,-74.03490083
40.74932401,-73.97443902
40.67957675,-74.05439968
40.67307376,-73.96888326
40.67915268,-74.00894546
40.69346463,-74.02255082
40.72550844,-73.96589855
40.70412243,-73.98028875
40.66627456,-74.02803367
40.74396975,-73.99076916
40.66808547,-73.98361813
40.75655275,-73.99892323
40.6929196,-74.00988596
40.69508452,-73.99602874
40.73123987,-74.0512001
40.7246601,-74.04576791
40.7379006,-73.97613932
40.74983077,-74.00095693
40.76177367,-73.99052692
40.72498449,-73.99976301
40.7382128,-74.02613257
40.76182977,-74.0182344
40.69918291,-73.98477239
40.72855132,-73.97650523
40.73895123,-73.99792999
40.73119861,-74.0105987
40.71185032,-74.0321556
40.71455975,-73.9625528
40.68549859,-74.02817442
40.69560772,-74.00557636
40.75671724,-73.97401333
40.75084834,-74.03396196
40.75184509,-73.96256435
40.68905236,-73.95708501
40.69452659,-73.9810407
40.74458929,-73.95940207
40.75677271,-74.05266304
40.74336479,-73.96942522
40.75944866,-73.97143843
40.74830176,-74.03784155
40.66826007,-74.00996806
